date,store_nbr,transactions,year,month,day,dayofweek,weekofyear,is_weekend,quarter,is_month_start,is_month_end,season
2017-05-19,50,2381,2017,5,19,4,20,0,2,0,0,1
2017-05-19,51,1782,2017,5,19,4,20,0,2,0,0,1
2017-05-19,52,2067,2017,5,19,4,20,0,2,0,0,1
2017-05-19,53,1069,2017,5,19,4,20,0,2,0,0,1
2017-05-19,54,704,2017,5,19,4,20,0,2,0,0,1
2017-05-20,1,1284,2017,5,20,5,20,1,2,0,0,1
2017-05-20,2,2072,2017,5,20,5,20,1,2,0,0,1
2017-05-20,3,3599,2017,5,20,5,20,1,2,0,0,1
2017-05-20,4,1494,2017,5,20,5,20,1,2,0,0,1
2017-05-20,5,1216,2017,5,20,5,20,1,2,0,0,1
2017-05-20,6,2050,2017,5,20,5,20,1,2,0,0,1
2017-05-20,7,1887,2017,5,20,5,20,1,2,0,0,1
2017-05-20,8,2869,2017,5,20,5,20,1,2,0,0,1
2017-05-20,9,2229,2017,5,20,5,20,1,2,0,0,1
2017-05-20,10,1093,2017,5,20,5,20,1,2,0,0,1
2017-05-20,11,2401,2017,5,20,5,20,1,2,0,0,1
2017-05-20,12,1308,2017,5,20,5,20,1,2,0,0,1
2017-05-20,13,1078,2017,5,20,5,20,1,2,0,0,1
2017-05-20,14,1596,2017,5,20,5,20,1,2,0,0,1
2017-05-20,15,1353,2017,5,20,5,20,1,2,0,0,1
2017-05-20,16,741,2017,5,20,5,20,1,2,0,0,1
2017-05-20,17,1677,2017,5,20,5,20,1,2,0,0,1
2017-05-20,18,1315,2017,5,20,5,20,1,2,0,0,1
2017-05-20,19,1691,2017,5,20,5,20,1,2,0,0,1
2017-05-20,20,1935,2017,5,20,5,20,1,2,0,0,1
2017-05-20,21,1178,2017,5,20,5,20,1,2,0,0,1
2017-05-20,22,861,2017,5,20,5,20,1,2,0,0,1
2017-05-20,23,1020,2017,5,20,5,20,1,2,0,0,1
2017-05-20,24,2402,2017,5,20,5,20,1,2,0,0,1
2017-05-20,25,1044,2017,5,20,5,20,1,2,0,0,1
2017-05-20,26,589,2017,5,20,5,20,1,2,0,0,1
2017-05-20,27,1840,2017,5,20,5,20,1,2,0,0,1
2017-05-20,28,1444,2017,5,20,5,20,1,2,0,0,1
2017-05-20,29,1296,2017,5,20,5,20,1,2,0,0,1
2017-05-20,30,730,2017,5,20,5,20,1,2,0,0,1
2017-05-20,31,1445,2017,5,20,5,20,1,2,0,0,1
2017-05-20,32,769,2017,5,20,5,20,1,2,0,0,1
2017-05-20,33,1001,2017,5,20,5,20,1,2,0,0,1
2017-05-20,34,2298,2017,5,20,5,20,1,2,0,0,1
2017-05-20,35,742,2017,5,20,5,20,1,2,0,0,1
2017-05-20,36,1144,2017,5,20,5,20,1,2,0,0,1
2017-05-20,37,1609,2017,5,20,5,20,1,2,0,0,1
2017-05-20,38,2026,2017,5,20,5,20,1,2,0,0,1
2017-05-20,39,1719,2017,5,20,5,20,1,2,0,0,1
2017-05-20,40,1381,2017,5,20,5,20,1,2,0,0,1
2017-05-20,41,1264,2017,5,20,5,20,1,2,0,0,1
2017-05-20,42,1429,2017,5,20,5,20,1,2,0,0,1
2017-05-20,43,1552,2017,5,20,5,20,1,2,0,0,1
2017-05-20,44,5369,2017,5,20,5,20,1,2,0,0,1
2017-05-20,45,4424,2017,5,20,5,20,1,2,0,0,1
2017-05-20,46,4464,2017,5,20,5,20,1,2,0,0,1
2017-05-20,47,4548,2017,5,20,5,20,1,2,0,0,1
2017-05-20,48,3537,2017,5,20,5,20,1,2,0,0,1
2017-05-20,49,3527,2017,5,20,5,20,1,2,0,0,1
2017-05-20,50,3261,2017,5,20,5,20,1,2,0,0,1
2017-05-20,51,1839,2017,5,20,5,20,1,2,0,0,1
2017-05-20,52,2806,2017,5,20,5,20,1,2,0,0,1
2017-05-20,53,1347,2017,5,20,5,20,1,2,0,0,1
2017-05-20,54,916,2017,5,20,5,20,1,2,0,0,1
2017-05-21,1,495,2017,5,21,6,20,1,2,0,0,1
2017-05-21,2,2146,2017,5,21,6,20,1,2,0,0,1
2017-05-21,3,3795,2017,5,21,6,20,1,2,0,0,1
2017-05-21,4,1578,2017,5,21,6,20,1,2,0,0,1
2017-05-21,5,1196,2017,5,21,6,20,1,2,0,0,1
2017-05-21,6,2070,2017,5,21,6,20,1,2,0,0,1
2017-05-21,7,1720,2017,5,21,6,20,1,2,0,0,1
2017-05-21,8,2938,2017,5,21,6,20,1,2,0,0,1
2017-05-21,9,2159,2017,5,21,6,20,1,2,0,0,1
2017-05-21,10,912,2017,5,21,6,20,1,2,0,0,1
2017-05-21,11,2339,2017,5,21,6,20,1,2,0,0,1
2017-05-21,12,1297,2017,5,21,6,20,1,2,0,0,1
2017-05-21,13,873,2017,5,21,6,20,1,2,0,0,1
2017-05-21,14,1073,2017,5,21,6,20,1,2,0,0,1
2017-05-21,15,1072,2017,5,21,6,20,1,2,0,0,1
2017-05-21,16,930,2017,5,21,6,20,1,2,0,0,1
2017-05-21,17,1790,2017,5,21,6,20,1,2,0,0,1
2017-05-21,18,1291,2017,5,21,6,20,1,2,0,0,1
2017-05-21,19,1194,2017,5,21,6,20,1,2,0,0,1
2017-05-21,20,2206,2017,5,21,6,20,1,2,0,0,1
2017-05-21,21,1535,2017,5,21,6,20,1,2,0,0,1
2017-05-21,22,789,2017,5,21,6,20,1,2,0,0,1
2017-05-21,23,988,2017,5,21,6,20,1,2,0,0,1
2017-05-21,24,1887,2017,5,21,6,20,1,2,0,0,1
2017-05-21,25,866,2017,5,21,6,20,1,2,0,0,1
2017-05-21,26,661,2017,5,21,6,20,1,2,0,0,1
2017-05-21,27,2079,2017,5,21,6,20,1,2,0,0,1
2017-05-21,28,1749,2017,5,21,6,20,1,2,0,0,1
2017-05-21,29,1569,2017,5,21,6,20,1,2,0,0,1
2017-05-21,30,726,2017,5,21,6,20,1,2,0,0,1
2017-05-21,31,1625,2017,5,21,6,20,1,2,0,0,1
2017-05-21,32,681,2017,5,21,6,20,1,2,0,0,1
2017-05-21,33,969,2017,5,21,6,20,1,2,0,0,1
2017-05-21,34,2047,2017,5,21,6,20,1,2,0,0,1
2017-05-21,35,801,2017,5,21,6,20,1,2,0,0,1
2017-05-21,36,1152,2017,5,21,6,20,1,2,0,0,1
2017-05-21,37,1268,2017,5,21,6,20,1,2,0,0,1
2017-05-21,38,2015,2017,5,21,6,20,1,2,0,0,1
2017-05-21,39,1735,2017,5,21,6,20,1,2,0,0,1
2017-05-21,40,1397,2017,5,21,6,20,1,2,0,0,1
2017-05-21,41,1541,2017,5,21,6,20,1,2,0,0,1
2017-05-21,42,1481,2017,5,21,6,20,1,2,0,0,1
2017-05-21,43,1747,2017,5,21,6,20,1,2,0,0,1
2017-05-21,44,5659,2017,5,21,6,20,1,2,0,0,1
2017-05-21,45,4725,2017,5,21,6,20,1,2,0,0,1
2017-05-21,46,4702,2017,5,21,6,20,1,2,0,0,1
2017-05-21,47,4529,2017,5,21,6,20,1,2,0,0,1
2017-05-21,48,3707,2017,5,21,6,20,1,2,0,0,1
2017-05-21,49,3551,2017,5,21,6,20,1,2,0,0,1
2017-05-21,50,3114,2017,5,21,6,20,1,2,0,0,1
2017-05-21,51,1971,2017,5,21,6,20,1,2,0,0,1
2017-05-21,52,2827,2017,5,21,6,20,1,2,0,0,1
2017-05-21,53,1322,2017,5,21,6,20,1,2,0,0,1
2017-05-21,54,1137,2017,5,21,6,20,1,2,0,0,1
2017-05-22,1,1758,2017,5,22,0,21,0,2,0,0,1
2017-05-22,2,1802,2017,5,22,0,21,0,2,0,0,1
2017-05-22,3,2877,2017,5,22,0,21,0,2,0,0,1
2017-05-22,4,1266,2017,5,22,0,21,0,2,0,0,1
2017-05-22,5,1174,2017,5,22,0,21,0,2,0,0,1
2017-05-22,6,1624,2017,5,22,0,21,0,2,0,0,1
2017-05-22,7,1838,2017,5,22,0,21,0,2,0,0,1
2017-05-22,8,2580,2017,5,22,0,21,0,2,0,0,1
2017-05-22,9,1874,2017,5,22,0,21,0,2,0,0,1
2017-05-22,10,876,2017,5,22,0,21,0,2,0,0,1
2017-05-22,11,2167,2017,5,22,0,21,0,2,0,0,1
2017-05-22,12,1239,2017,5,22,0,21,0,2,0,0,1
2017-05-22,13,882,2017,5,22,0,21,0,2,0,0,1
2017-05-22,14,1407,2017,5,22,0,21,0,2,0,0,1
2017-05-22,15,1570,2017,5,22,0,21,0,2,0,0,1
2017-05-22,16,663,2017,5,22,0,21,0,2,0,0,1
2017-05-22,17,1447,2017,5,22,0,21,0,2,0,0,1
2017-05-22,18,1327,2017,5,22,0,21,0,2,0,0,1
2017-05-22,19,1156,2017,5,22,0,21,0,2,0,0,1
2017-05-22,20,1438,2017,5,22,0,21,0,2,0,0,1
2017-05-22,21,957,2017,5,22,0,21,0,2,0,0,1
2017-05-22,22,813,2017,5,22,0,21,0,2,0,0,1
2017-05-22,23,962,2017,5,22,0,21,0,2,0,0,1
2017-05-22,24,2087,2017,5,22,0,21,0,2,0,0,1
2017-05-22,25,760,2017,5,22,0,21,0,2,0,0,1
2017-05-22,26,498,2017,5,22,0,21,0,2,0,0,1
2017-05-22,27,1517,2017,5,22,0,21,0,2,0,0,1
2017-05-22,28,1105,2017,5,22,0,21,0,2,0,0,1
2017-05-22,29,1102,2017,5,22,0,21,0,2,0,0,1
2017-05-22,30,682,2017,5,22,0,21,0,2,0,0,1
2017-05-22,31,1330,2017,5,22,0,21,0,2,0,0,1
2017-05-22,32,622,2017,5,22,0,21,0,2,0,0,1
2017-05-22,33,917,2017,5,22,0,21,0,2,0,0,1
2017-05-22,34,1876,2017,5,22,0,21,0,2,0,0,1
2017-05-22,35,669,2017,5,22,0,21,0,2,0,0,1
2017-05-22,36,1047,2017,5,22,0,21,0,2,0,0,1
2017-05-22,37,1470,2017,5,22,0,21,0,2,0,0,1
2017-05-22,38,1366,2017,5,22,0,21,0,2,0,0,1
2017-05-22,39,1294,2017,5,22,0,21,0,2,0,0,1
2017-05-22,40,1557,2017,5,22,0,21,0,2,0,0,1
2017-05-22,41,1096,2017,5,22,0,21,0,2,0,0,1
2017-05-22,42,1038,2017,5,22,0,21,0,2,0,0,1
2017-05-22,43,1380,2017,5,22,0,21,0,2,0,0,1
2017-05-22,44,4101,2017,5,22,0,21,0,2,0,0,1
2017-05-22,45,3466,2017,5,22,0,21,0,2,0,0,1
2017-05-22,46,3086,2017,5,22,0,21,0,2,0,0,1
2017-05-22,47,3614,2017,5,22,0,21,0,2,0,0,1
2017-05-22,48,2502,2017,5,22,0,21,0,2,0,0,1
2017-05-22,49,2785,2017,5,22,0,21,0,2,0,0,1
2017-05-22,50,2230,2017,5,22,0,21,0,2,0,0,1
2017-05-22,51,1494,2017,5,22,0,21,0,2,0,0,1
2017-05-22,52,1934,2017,5,22,0,21,0,2,0,0,1
2017-05-22,53,978,2017,5,22,0,21,0,2,0,0,1
2017-05-22,54,749,2017,5,22,0,21,0,2,0,0,1
2017-05-23,1,1701,2017,5,23,1,21,0,2,0,0,1
2017-05-23,2,1701,2017,5,23,1,21,0,2,0,0,1
2017-05-23,3,2638,2017,5,23,1,21,0,2,0,0,1
2017-05-23,4,1247,2017,5,23,1,21,0,2,0,0,1
2017-05-23,5,1168,2017,5,23,1,21,0,2,0,0,1
2017-05-23,6,1632,2017,5,23,1,21,0,2,0,0,1
2017-05-23,7,1786,2017,5,23,1,21,0,2,0,0,1
2017-05-23,8,2498,2017,5,23,1,21,0,2,0,0,1
2017-05-23,9,1919,2017,5,23,1,21,0,2,0,0,1
2017-05-23,10,846,2017,5,23,1,21,0,2,0,0,1
2017-05-23,11,2309,2017,5,23,1,21,0,2,0,0,1
2017-05-23,12,1170,2017,5,23,1,21,0,2,0,0,1
2017-05-23,13,847,2017,5,23,1,21,0,2,0,0,1
2017-05-23,14,1295,2017,5,23,1,21,0,2,0,0,1
2017-05-23,15,1460,2017,5,23,1,21,0,2,0,0,1
2017-05-23,16,722,2017,5,23,1,21,0,2,0,0,1
2017-05-23,17,1530,2017,5,23,1,21,0,2,0,0,1
2017-05-23,18,1417,2017,5,23,1,21,0,2,0,0,1
2017-05-23,19,1029,2017,5,23,1,21,0,2,0,0,1
2017-05-23,20,1347,2017,5,23,1,21,0,2,0,0,1
2017-05-23,21,1013,2017,5,23,1,21,0,2,0,0,1
2017-05-23,22,686,2017,5,23,1,21,0,2,0,0,1
2017-05-23,23,939,2017,5,23,1,21,0,2,0,0,1
2017-05-23,24,2036,2017,5,23,1,21,0,2,0,0,1
2017-05-23,25,713,2017,5,23,1,21,0,2,0,0,1
2017-05-23,26,511,2017,5,23,1,21,0,2,0,0,1
2017-05-23,27,1390,2017,5,23,1,21,0,2,0,0,1
2017-05-23,28,1287,2017,5,23,1,21,0,2,0,0,1
2017-05-23,29,1187,2017,5,23,1,21,0,2,0,0,1
2017-05-23,30,820,2017,5,23,1,21,0,2,0,0,1
2017-05-23,31,1337,2017,5,23,1,21,0,2,0,0,1
2017-05-23,32,586,2017,5,23,1,21,0,2,0,0,1
2017-05-23,33,944,2017,5,23,1,21,0,2,0,0,1
2017-05-23,34,2005,2017,5,23,1,21,0,2,0,0,1
2017-05-23,35,669,2017,5,23,1,21,0,2,0,0,1
2017-05-23,36,1192,2017,5,23,1,21,0,2,0,0,1
2017-05-23,37,1417,2017,5,23,1,21,0,2,0,0,1
2017-05-23,38,1324,2017,5,23,1,21,0,2,0,0,1
2017-05-23,39,1377,2017,5,23,1,21,0,2,0,0,1
2017-05-23,40,1460,2017,5,23,1,21,0,2,0,0,1
2017-05-23,41,997,2017,5,23,1,21,0,2,0,0,1
2017-05-23,42,1061,2017,5,23,1,21,0,2,0,0,1
2017-05-23,43,1370,2017,5,23,1,21,0,2,0,0,1
2017-05-23,44,4094,2017,5,23,1,21,0,2,0,0,1
2017-05-23,45,3242,2017,5,23,1,21,0,2,0,0,1
2017-05-23,46,2863,2017,5,23,1,21,0,2,0,0,1
2017-05-23,47,3241,2017,5,23,1,21,0,2,0,0,1
2017-05-23,48,2340,2017,5,23,1,21,0,2,0,0,1
2017-05-23,49,2497,2017,5,23,1,21,0,2,0,0,1
2017-05-23,50,2334,2017,5,23,1,21,0,2,0,0,1
2017-05-23,51,1469,2017,5,23,1,21,0,2,0,0,1
2017-05-23,52,1676,2017,5,23,1,21,0,2,0,0,1
2017-05-23,53,918,2017,5,23,1,21,0,2,0,0,1
2017-05-23,54,751,2017,5,23,1,21,0,2,0,0,1
2017-05-24,1,1844,2017,5,24,2,21,0,2,0,0,1
2017-05-24,2,1776,2017,5,24,2,21,0,2,0,0,1
2017-05-24,3,2965,2017,5,24,2,21,0,2,0,0,1
2017-05-24,4,1322,2017,5,24,2,21,0,2,0,0,1
2017-05-24,5,1177,2017,5,24,2,21,0,2,0,0,1
2017-05-24,6,1601,2017,5,24,2,21,0,2,0,0,1
2017-05-24,7,1920,2017,5,24,2,21,0,2,0,0,1
2017-05-24,8,2656,2017,5,24,2,21,0,2,0,0,1
2017-05-24,9,1695,2017,5,24,2,21,0,2,0,0,1
2017-05-24,10,801,2017,5,24,2,21,0,2,0,0,1
2017-05-24,11,2088,2017,5,24,2,21,0,2,0,0,1
2017-05-24,12,1192,2017,5,24,2,21,0,2,0,0,1
2017-05-24,13,828,2017,5,24,2,21,0,2,0,0,1
2017-05-24,14,1265,2017,5,24,2,21,0,2,0,0,1
2017-05-24,15,1387,2017,5,24,2,21,0,2,0,0,1
2017-05-24,16,645,2017,5,24,2,21,0,2,0,0,1
2017-05-24,17,1350,2017,5,24,2,21,0,2,0,0,1
2017-05-24,18,1148,2017,5,24,2,21,0,2,0,0,1
2017-05-24,19,1000,2017,5,24,2,21,0,2,0,0,1
2017-05-24,20,1368,2017,5,24,2,21,0,2,0,0,1
2017-05-24,21,873,2017,5,24,2,21,0,2,0,0,1
2017-05-24,22,680,2017,5,24,2,21,0,2,0,0,1
2017-05-24,23,1002,2017,5,24,2,21,0,2,0,0,1
2017-05-24,24,2101,2017,5,24,2,21,0,2,0,0,1
2017-05-24,25,781,2017,5,24,2,21,0,2,0,0,1
2017-05-24,26,527,2017,5,24,2,21,0,2,0,0,1
2017-05-24,27,1510,2017,5,24,2,21,0,2,0,0,1
2017-05-24,28,1079,2017,5,24,2,21,0,2,0,0,1
2017-05-24,29,1038,2017,5,24,2,21,0,2,0,0,1
2017-05-24,30,694,2017,5,24,2,21,0,2,0,0,1
2017-05-24,31,1100,2017,5,24,2,21,0,2,0,0,1
2017-05-24,32,560,2017,5,24,2,21,0,2,0,0,1
2017-05-24,33,826,2017,5,24,2,21,0,2,0,0,1
2017-05-24,34,1824,2017,5,24,2,21,0,2,0,0,1
2017-05-24,35,645,2017,5,24,2,21,0,2,0,0,1
2017-05-24,36,1149,2017,5,24,2,21,0,2,0,0,1
2017-05-24,37,1514,2017,5,24,2,21,0,2,0,0,1
2017-05-24,38,1406,2017,5,24,2,21,0,2,0,0,1
2017-05-24,39,1126,2017,5,24,2,21,0,2,0,0,1
2017-05-24,40,1198,2017,5,24,2,21,0,2,0,0,1
2017-05-24,41,994,2017,5,24,2,21,0,2,0,0,1
2017-05-24,42,1087,2017,5,24,2,21,0,2,0,0,1
2017-05-24,43,1217,2017,5,24,2,21,0,2,0,0,1
2017-05-24,44,4200,2017,5,24,2,21,0,2,0,0,1
2017-05-24,45,3417,2017,5,24,2,21,0,2,0,0,1
2017-05-24,46,2903,2017,5,24,2,21,0,2,0,0,1
2017-05-24,47,3430,2017,5,24,2,21,0,2,0,0,1
2017-05-24,48,2474,2017,5,24,2,21,0,2,0,0,1
2017-05-24,49,2803,2017,5,24,2,21,0,2,0,0,1
2017-05-24,50,2242,2017,5,24,2,21,0,2,0,0,1
2017-05-24,51,1686,2017,5,24,2,21,0,2,0,0,1
2017-05-24,52,2005,2017,5,24,2,21,0,2,0,0,1
2017-05-24,53,1087,2017,5,24,2,21,0,2,0,0,1
2017-05-24,54,673,2017,5,24,2,21,0,2,0,0,1
2017-05-25,1,1663,2017,5,25,3,21,0,2,0,0,1
2017-05-25,2,1662,2017,5,25,3,21,0,2,0,0,1
2017-05-25,3,2841,2017,5,25,3,21,0,2,0,0,1
2017-05-25,4,1249,2017,5,25,3,21,0,2,0,0,1
2017-05-25,5,1130,2017,5,25,3,21,0,2,0,0,1
2017-05-25,6,1515,2017,5,25,3,21,0,2,0,0,1
2017-05-25,7,1844,2017,5,25,3,21,0,2,0,0,1
2017-05-25,8,2507,2017,5,25,3,21,0,2,0,0,1
2017-05-25,9,1638,2017,5,25,3,21,0,2,0,0,1
2017-05-25,10,744,2017,5,25,3,21,0,2,0,0,1
2017-05-25,11,1927,2017,5,25,3,21,0,2,0,0,1
2017-05-25,12,1105,2017,5,25,3,21,0,2,0,0,1
2017-05-25,13,801,2017,5,25,3,21,0,2,0,0,1
2017-05-25,14,1175,2017,5,25,3,21,0,2,0,0,1
2017-05-25,15,1256,2017,5,25,3,21,0,2,0,0,1
2017-05-25,16,635,2017,5,25,3,21,0,2,0,0,1
2017-05-25,17,1237,2017,5,25,3,21,0,2,0,0,1
2017-05-25,18,1100,2017,5,25,3,21,0,2,0,0,1
2017-05-25,19,971,2017,5,25,3,21,0,2,0,0,1
2017-05-25,20,1238,2017,5,25,3,21,0,2,0,0,1
2017-05-25,21,889,2017,5,25,3,21,0,2,0,0,1
2017-05-25,22,681,2017,5,25,3,21,0,2,0,0,1
2017-05-25,23,961,2017,5,25,3,21,0,2,0,0,1
2017-05-25,24,2024,2017,5,25,3,21,0,2,0,0,1
2017-05-25,25,913,2017,5,25,3,21,0,2,0,0,1
2017-05-25,26,391,2017,5,25,3,21,0,2,0,0,1
2017-05-25,27,1309,2017,5,25,3,21,0,2,0,0,1
2017-05-25,28,1055,2017,5,25,3,21,0,2,0,0,1
2017-05-25,29,944,2017,5,25,3,21,0,2,0,0,1
2017-05-25,30,664,2017,5,25,3,21,0,2,0,0,1
2017-05-25,31,1288,2017,5,25,3,21,0,2,0,0,1
2017-05-25,32,535,2017,5,25,3,21,0,2,0,0,1
2017-05-25,33,743,2017,5,25,3,21,0,2,0,0,1
2017-05-25,34,2196,2017,5,25,3,21,0,2,0,0,1
2017-05-25,35,629,2017,5,25,3,21,0,2,0,0,1
2017-05-25,36,992,2017,5,25,3,21,0,2,0,0,1
2017-05-25,37,1467,2017,5,25,3,21,0,2,0,0,1
2017-05-25,38,1270,2017,5,25,3,21,0,2,0,0,1
2017-05-25,39,1282,2017,5,25,3,21,0,2,0,0,1
2017-05-25,40,1175,2017,5,25,3,21,0,2,0,0,1
2017-05-25,41,943,2017,5,25,3,21,0,2,0,0,1
2017-05-25,42,1013,2017,5,25,3,21,0,2,0,0,1
2017-05-25,43,1246,2017,5,25,3,21,0,2,0,0,1
2017-05-25,44,3981,2017,5,25,3,21,0,2,0,0,1
2017-05-25,45,3199,2017,5,25,3,21,0,2,0,0,1
2017-05-25,46,2869,2017,5,25,3,21,0,2,0,0,1
2017-05-25,47,3312,2017,5,25,3,21,0,2,0,0,1
2017-05-25,48,2264,2017,5,25,3,21,0,2,0,0,1
2017-05-25,49,2769,2017,5,25,3,21,0,2,0,0,1
2017-05-25,50,2313,2017,5,25,3,21,0,2,0,0,1
2017-05-25,51,1406,2017,5,25,3,21,0,2,0,0,1
2017-05-25,52,1904,2017,5,25,3,21,0,2,0,0,1
2017-05-25,53,926,2017,5,25,3,21,0,2,0,0,1
2017-05-25,54,710,2017,5,25,3,21,0,2,0,0,1
2017-05-26,1,580,2017,5,26,4,21,0,2,0,0,1
2017-05-26,2,1850,2017,5,26,4,21,0,2,0,0,1
2017-05-26,3,3543,2017,5,26,4,21,0,2,0,0,1
2017-05-26,4,1423,2017,5,26,4,21,0,2,0,0,1
2017-05-26,5,1223,2017,5,26,4,21,0,2,0,0,1
2017-05-26,6,1982,2017,5,26,4,21,0,2,0,0,1
2017-05-26,7,1758,2017,5,26,4,21,0,2,0,0,1
2017-05-26,8,2514,2017,5,26,4,21,0,2,0,0,1
2017-05-26,9,1925,2017,5,26,4,21,0,2,0,0,1
2017-05-26,10,708,2017,5,26,4,21,0,2,0,0,1
2017-05-26,11,2263,2017,5,26,4,21,0,2,0,0,1
2017-05-26,12,1164,2017,5,26,4,21,0,2,0,0,1
2017-05-26,13,859,2017,5,26,4,21,0,2,0,0,1
2017-05-26,14,1141,2017,5,26,4,21,0,2,0,0,1
2017-05-26,15,1245,2017,5,26,4,21,0,2,0,0,1
2017-05-26,16,702,2017,5,26,4,21,0,2,0,0,1
2017-05-26,17,1564,2017,5,26,4,21,0,2,0,0,1
2017-05-26,18,1030,2017,5,26,4,21,0,2,0,0,1
2017-05-26,19,1129,2017,5,26,4,21,0,2,0,0,1
2017-05-26,20,1635,2017,5,26,4,21,0,2,0,0,1
2017-05-26,21,1119,2017,5,26,4,21,0,2,0,0,1
2017-05-26,22,758,2017,5,26,4,21,0,2,0,0,1
2017-05-26,23,1063,2017,5,26,4,21,0,2,0,0,1
2017-05-26,24,1973,2017,5,26,4,21,0,2,0,0,1
2017-05-26,25,2204,2017,5,26,4,21,0,2,0,0,1
2017-05-26,26,616,2017,5,26,4,21,0,2,0,0,1
2017-05-26,27,1952,2017,5,26,4,21,0,2,0,0,1
2017-05-26,28,1411,2017,5,26,4,21,0,2,0,0,1
2017-05-26,29,1198,2017,5,26,4,21,0,2,0,0,1
2017-05-26,30,665,2017,5,26,4,21,0,2,0,0,1
2017-05-26,31,1392,2017,5,26,4,21,0,2,0,0,1
2017-05-26,32,623,2017,5,26,4,21,0,2,0,0,1
2017-05-26,33,819,2017,5,26,4,21,0,2,0,0,1
2017-05-26,34,2346,2017,5,26,4,21,0,2,0,0,1
2017-05-26,35,868,2017,5,26,4,21,0,2,0,0,1
2017-05-26,36,1255,2017,5,26,4,21,0,2,0,0,1
2017-05-26,37,1455,2017,5,26,4,21,0,2,0,0,1
2017-05-26,38,1782,2017,5,26,4,21,0,2,0,0,1
2017-05-26,39,1399,2017,5,26,4,21,0,2,0,0,1
2017-05-26,40,1078,2017,5,26,4,21,0,2,0,0,1
2017-05-26,41,1318,2017,5,26,4,21,0,2,0,0,1
2017-05-26,42,1346,2017,5,26,4,21,0,2,0,0,1
2017-05-26,43,1491,2017,5,26,4,21,0,2,0,0,1
2017-05-26,44,5395,2017,5,26,4,21,0,2,0,0,1
2017-05-26,45,4569,2017,5,26,4,21,0,2,0,0,1
2017-05-26,46,4380,2017,5,26,4,21,0,2,0,0,1
2017-05-26,47,4479,2017,5,26,4,21,0,2,0,0,1
2017-05-26,48,3493,2017,5,26,4,21,0,2,0,0,1
2017-05-26,49,3483,2017,5,26,4,21,0,2,0,0,1
2017-05-26,50,3198,2017,5,26,4,21,0,2,0,0,1
2017-05-26,51,1829,2017,5,26,4,21,0,2,0,0,1
2017-05-26,52,3172,2017,5,26,4,21,0,2,0,0,1
2017-05-26,53,1295,2017,5,26,4,21,0,2,0,0,1
2017-05-26,54,793,2017,5,26,4,21,0,2,0,0,1
2017-05-27,1,1116,2017,5,27,5,21,1,2,0,0,1
2017-05-27,2,1875,2017,5,27,5,21,1,2,0,0,1
2017-05-27,3,3187,2017,5,27,5,21,1,2,0,0,1
2017-05-27,4,1422,2017,5,27,5,21,1,2,0,0,1
2017-05-27,5,1244,2017,5,27,5,21,1,2,0,0,1
2017-05-27,6,1946,2017,5,27,5,21,1,2,0,0,1
2017-05-27,7,1678,2017,5,27,5,21,1,2,0,0,1
2017-05-27,8,2417,2017,5,27,5,21,1,2,0,0,1
2017-05-27,9,1943,2017,5,27,5,21,1,2,0,0,1
2017-05-27,10,932,2017,5,27,5,21,1,2,0,0,1
2017-05-27,11,2416,2017,5,27,5,21,1,2,0,0,1
2017-05-27,12,1263,2017,5,27,5,21,1,2,0,0,1
2017-05-27,13,1109,2017,5,27,5,21,1,2,0,0,1
2017-05-27,14,1575,2017,5,27,5,21,1,2,0,0,1
2017-05-27,15,1281,2017,5,27,5,21,1,2,0,0,1
2017-05-27,16,793,2017,5,27,5,21,1,2,0,0,1
2017-05-27,17,1492,2017,5,27,5,21,1,2,0,0,1
2017-05-27,18,1053,2017,5,27,5,21,1,2,0,0,1
2017-05-27,19,1593,2017,5,27,5,21,1,2,0,0,1
2017-05-27,20,1571,2017,5,27,5,21,1,2,0,0,1
2017-05-27,21,1217,2017,5,27,5,21,1,2,0,0,1
2017-05-27,22,847,2017,5,27,5,21,1,2,0,0,1
2017-05-27,23,1011,2017,5,27,5,21,1,2,0,0,1
2017-05-27,24,1908,2017,5,27,5,21,1,2,0,0,1
2017-05-27,25,1843,2017,5,27,5,21,1,2,0,0,1
2017-05-27,26,538,2017,5,27,5,21,1,2,0,0,1
2017-05-27,27,1788,2017,5,27,5,21,1,2,0,0,1
2017-05-27,28,1403,2017,5,27,5,21,1,2,0,0,1
2017-05-27,29,1155,2017,5,27,5,21,1,2,0,0,1
2017-05-27,30,662,2017,5,27,5,21,1,2,0,0,1
2017-05-27,31,1395,2017,5,27,5,21,1,2,0,0,1
2017-05-27,32,671,2017,5,27,5,21,1,2,0,0,1
2017-05-27,33,999,2017,5,27,5,21,1,2,0,0,1
2017-05-27,34,2051,2017,5,27,5,21,1,2,0,0,1
2017-05-27,35,893,2017,5,27,5,21,1,2,0,0,1
2017-05-27,36,1261,2017,5,27,5,21,1,2,0,0,1
2017-05-27,37,1446,2017,5,27,5,21,1,2,0,0,1
2017-05-27,38,1956,2017,5,27,5,21,1,2,0,0,1
2017-05-27,39,1665,2017,5,27,5,21,1,2,0,0,1
2017-05-27,40,1415,2017,5,27,5,21,1,2,0,0,1
2017-05-27,41,1362,2017,5,27,5,21,1,2,0,0,1
2017-05-27,42,1350,2017,5,27,5,21,1,2,0,0,1
